date,section,q_star_width_norm_mean,q_star_width_norm_p95,level_upstream_m_mean,sample_count
2022-02-08,section_2,1.4452786805371374e-05,1.47044313357252e-05,3.146009583333333,1440
2022-02-08,section_3,1.260058759043859e-06,1.2677354358671617e-06,3.146009583333333,1440
2022-02-08,section_4,7.434390065767227e-07,7.553570828518166e-07,3.146009583333333,1440
2022-02-08,section_5,7.835189424148982e-07,7.983596837394651e-07,3.146009583333333,1440
2022-02-08,section_6,8.574680214187078e-06,8.642769501294215e-06,3.146009583333333,1440
2022-02-08,section_7,1.314855765880561e-05,1.3372357458185788e-05,3.146009583333333,1440
2022-02-08,section_8,1.681750295706136e-05,1.714319254065004e-05,3.146009583333333,1440
2022-02-09,section_1,2.410667357892626e-05,2.46485612353418e-05,3.1459893055555552,1440
2022-02-09,section_2,1.4311986550342449e-05,1.4547826452735849e-05,3.1459893055555552,1440
2022-02-09,section_3,1.261358926933268e-06,1.2686826616574489e-06,3.1459893055555552,1440
2022-02-09,section_4,7.298072577777243e-07,7.425209935218991e-07,3.1459893055555552,1440
2022-02-09,section_5,8.018083632672106e-07,8.282076210959247e-07,3.1459893055555552,1440
2022-02-09,section_6,8.529832054999472e-06,8.60991978352642e-06,3.1459893055555552,1440
2022-02-09,section_7,1.295489522095042e-05,1.3164039353733998e-05,3.1459893055555552,1440
2022-02-09,section_8,1.667388704021781e-05,1.7012588223843568e-05,3.1459893055555552,1440
2022-02-10,section_1,2.4071896209227287e-05,2.4556472708955912e-05,3.1459804166666667,1440
2022-02-10,section_2,1.4365958206120304e-05,1.4596321699057698e-05,3.1459804166666667,1440
2022-02-10,section_3,1.2647781707665023e-06,1.2765527891471048e-06,3.1459804166666667,1440
2022-02-10,section_4,7.1874025939668e-07,7.313577691018962e-07,3.1459804166666667,1440
2022-02-10,section_5,8.134561071578584e-07,8.226521340538827e-07,3.1459804166666667,1440
2022-02-10,section_6,8.391289593034814e-06,8.479270618956358e-06,3.1459804166666667,1440
2022-02-10,section_7,1.2797570204254594e-05,1.2976359702976696e-05,3.1459804166666667,1440
2022-02-10,section_8,1.6534246490687322e-05,1.688258273389835e-05,3.1459804166666667,1440
2022-02-11,section_1,2.3956995047518468e-05,2.449328078090784e-05,3.146094652777778,1440
2022-02-11,section_2,1.42615748416598e-05,1.450195814154854e-05,3.146094652777778,1440
2022-02-11,section_3,1.2634591602283282e-06,1.2725156696877512e-06,3.146094652777778,1440
2022-02-11,section_4,7.024174636129855e-07,7.167598735135179e-07,3.146094652777778,1440
2022-02-11,section_5,7.903625932749385e-07,8.040068316867405e-07,3.146094652777778,1440
2022-02-11,section_6,8.278992269997325e-06,8.349818234087743e-06,3.146094652777778,1440
2022-02-11,section_7,1.2776311755738208e-05,1.2939017682343588e-05,3.146094652777778,1440
2022-02-11,section_8,1.63882964465412e-05,1.6701579328913775e-05,3.146094652777778,1440
2022-02-12,section_1,2.387729547586577e-05,2.43943828711795e-05,3.146018125,1440
2022-02-12,section_2,1.4105265745548232e-05,1.4317646072902295e-05,3.146018125,1440
2022-02-12,section_3,1.2719154199887712e-06,1.2870641615952332e-06,3.146018125,1440
2022-02-12,section_4,6.897744048972278e-07,6.994780970591757e-07,3.146018125,1440
2022-02-12,section_5,7.964159829059653e-07,8.063572204647603e-07,3.146018125,1440
2022-02-12,section_6,8.210294849685062e-06,8.285539685495843e-06,3.146018125,1440
2022-02-12,section_7,1.2645426040355438e-05,1.2864527253002664e-05,3.146018125,1440
2022-02-12,section_8,1.6323788392247326e-05,1.6650078964450563e-05,3.146018125,1440
2022-02-13,section_1,2.3757391543386807e-05,2.433211462661475e-05,3.1458820833333334,1440
2022-02-13,section_2,1.3984600584497863e-05,1.4238015317868684e-05,3.1458820833333334,1440
2022-02-13,section_3,1.2787574847505623e-06,1.2879698379792914e-06,3.1458820833333334,1440
2022-02-13,section_4,6.838746976329393e-07,6.94686363126922e-07,3.1458820833333334,1440
2022-02-13,section_5,7.96254790144353e-07,8.07825408872022e-07,3.1458820833333334,1440
2022-02-13,section_6,8.12275021633994e-06,8.189680122058116e-06,3.1458820833333334,1440
2022-02-13,section_7,1.2426393379910886e-05,1.2605839761151185e-05,3.1458820833333334,1440
2022-02-13,section_8,1.6344406884669432e-05,1.6650078964450563e-05,3.1458820833333334,1440
2022-02-14,section_1,2.353735951794196e-05,2.4037392959458705e-05,3.1459590972222222,1440
2022-02-14,section_2,1.3745231496209371e-05,1.396428213591905e-05,3.1459590972222222,1440
2022-02-14,section_3,1.268326751634232e-06,1.2757068276149504e-06,3.1459590972222222,1440
2022-02-14,section_4,6.679233776327575e-07,6.76773633104918e-07,3.1459590972222222,1440
2022-02-14,section_5,7.933058229055638e-07,8.03589202136194e-07,3.1459590972222222,1440
2022-02-14,section_6,8.07136649155865e-06,8.142001135246132e-06,3.1459590972222222,1440
2022-02-14,section_7,1.232876206021524e-05,1.24776767450613e-05,3.1459590972222222,1440
2022-02-14,section_8,1.6189794745867448e-05,1.6521745301313727e-05,3.1459590972222222,1440
2022-02-15,section_1,2.3087358070669023e-05,2.387984203907531e-05,3.120680277777778,1440
2022-02-15,section_2,1.3311666328617655e-05,1.3832434668741444e-05,3.120680277777778,1440
2022-02-15,section_3,1.2275086685641991e-06,1.2720672976691303e-06,3.120680277777778,1440
2022-02-15,section_4,6.191038555243e-07,6.664224086901447e-07,3.120680277777778,1440
2022-02-15,section_5,7.405251632066511e-07,7.945718644765158e-07,3.120680277777778,1440
2022-02-15,section_6,7.607029291130474e-06,8.062907031028585e-06,3.120680277777778,1440
2022-02-15,section_7,1.1484870975727678e-05,1.2368447598425998e-05,3.120680277777778,1440
2022-02-15,section_8,1.527796274337674e-05,1.6266863044121516e-05,3.120680277777778,1440
2022-02-16,section_1,2.308543982551525e-05,2.365462004451118e-05,3.133930763888889,1440
2022-02-16,section_2,1.3307617688475218e-05,1.3650318796887609e-05,3.133930763888889,1440
2022-02-16,section_3,1.221553130135619e-06,1.2434258840440511e-06,3.133930763888889,1440
2022-02-16,section_4,6.236305632872983e-07,6.486801464221783e-07,3.133930763888889,1440
2022-02-16,section_5,7.462039433749238e-07,7.740154132423023e-07,3.133930763888889,1440
2022-02-16,section_6,7.718143271048552e-06,7.952952600032136e-06,3.133930763888889,1440
2022-02-16,section_7,1.170998496251032e-05,1.2205683056797604e-05,3.133930763888889,1440
2022-02-16,section_8,1.5541205417977745e-05,1.603949893291576e-05,3.133930763888889,1440
2022-02-17,section_1,2.32033512701745e-05,2.3790943296280687e-05,3.148905486111111,1440
2022-02-17,section_2,1.3372786561689286e-05,1.3741156977692546e-05,3.148905486111111,1440
2022-02-17,section_3,1.2298424545752962e-06,1.2621304036671587e-06,3.148905486111111,1440
2022-02-17,section_4,6.351443968605191e-07,6.760217190349478e-07,3.148905486111111,1440
2022-02-17,section_5,7.548431568656745e-07,8.032467278504322e-07,3.148905486111111,1440
2022-02-17,section_6,7.883017083401097e-06,8.317641704077234e-06,3.148905486111111,1440
2022-02-17,section_7,1.1961524981278252e-05,1.271724327852047e-05,3.148905486111111,1440
2022-02-17,section_8,1.5941045244958928e-05,1.6624364561080107e-05,3.148905486111111,1440
2022-02-18,section_1,2.295949198705167e-05,2.347004757384159e-05,3.1463240277777773,1440
2022-02-18,section_2,1.3192356153862018e-05,1.340656306519382e-05,3.1463240277777773,1440
2022-02-18,section_3,1.2064329156319305e-06,1.2195778899760247e-06,3.1463240277777773,1440
2022-02-18,section_4,6.124376446685154e-07,6.237023072508752e-07,3.1463240277777773,1440
2022-02-18,section_5,7.29891052857881e-07,7.384707116442408e-07,3.1463240277777773,1440
2022-02-18,section_6,7.73953016606328e-06,7.812911500391056e-06,3.1463240277777773,1440
2022-02-18,section_7,1.1843285372698128e-05,1.1990672800163882e-05,3.1463240277777773,1440
2022-02-18,section_8,1.5724361843703804e-05,1.5989234163598348e-05,3.1463240277777773,1440
2022-02-19,section_1,2.276528657620101e-05,2.329356862385781e-05,3.145933055555555,1440
2022-02-19,section_2,1.3005840049023388e-05,1.3203437240362002e-05,3.145933055555555,1440
2022-02-19,section_3,1.189089938820809e-06,1.1996701778970158e-06,3.145933055555555,1440
2022-02-19,section_4,5.991437984591697e-07,6.07458923408947e-07,3.145933055555555,1440
2022-02-19,section_5,7.162792353680221e-07,7.248973632301669e-07,3.145933055555555,1440
2022-02-19,section_6,7.66358880065131e-06,7.735755092151742e-06,3.145933055555555,1440
2022-02-19,section_7,1.1741106411930298e-05,1.1901761140085006e-05,3.145933055555555,1440
2022-02-19,section_8,1.5640087322061694e-05,1.5915266903964268e-05,3.145933055555555,1440
2022-02-20,section_1,2.255658727407072e-05,2.303374269019872e-05,3.1460589583333336,1440
2022-02-20,section_2,1.2877493554440502e-05,1.3059092047154803e-05,3.1460589583333336,1440
2022-02-20,section_3,1.1729729664284545e-06,1.184721443001592e-06,3.1460589583333336,1440
2022-02-20,section_4,5.855832073085215e-07,5.952611893863433e-07,3.1460589583333336,1440
2022-02-20,section_5,6.925072718640872e-07,7.049533229770185e-07,3.1460589583333336,1440
2022-02-20,section_6,7.570977495383089e-06,7.643773188776262e-06,3.1460589583333336,1440
2022-02-20,section_7,1.1687963412336626e-05,1.1830917500002902e-05,3.1460589583333336,1440
2022-02-20,section_8,1.555481470842997e-05,1.5814052298699908e-05,3.1460589583333336,1440
2022-02-21,section_1,1.6434206568968665e-05,2.2819349602327346e-05,2.6944509027777777,1440
2022-02-21,section_2,8.416011161356431e-06,1.2905987967804412e-05,2.6944509027777777,1440
2022-02-21,section_3,6.767280269639638e-07,1.1800944407928564e-06,2.6944509027777777,1440
2022-02-21,section_4,3.587860864519521e-07,5.864883201255792e-07,2.6944509027777777,1440
2022-02-21,section_5,4.162095339304809e-07,6.876479361272756e-07,2.6944509027777777,1440
2022-02-21,section_6,4.905235420865243e-06,7.628507019308787e-06,2.6944509027777777,1440
2022-02-21,section_7,7.533983912538367e-06,1.170843002560824e-05,2.6944509027777777,1440
2022-02-21,section_8,1.1204081750013624e-05,1.5789120800126447e-05,2.6944509027777777,1440
2022-02-22,section_1,1.9310162876995528e-05,2.0256651629608133e-05,3.1463873611111115,1440
2022-02-22,section_2,9.790759940029285e-06,1.0776151854172582e-05,3.1463873611111115,1440
2022-02-22,section_3,4.416069329300073e-07,5.157862221662277e-07,3.1463873611111115,1440
2022-02-22,section_4,4.10689640261352e-07,4.666048060047112e-07,3.1463873611111115,1440
2022-02-22,section_5,4.44597144839539e-07,4.952398483992024e-07,3.1463873611111115,1440
2022-02-22,section_6,5.486608322289447e-06,5.822998254987942e-06,3.1463873611111115,1440
2022-02-22,section_7,8.640466984868723e-06,9.278077639870244e-06,3.1463873611111115,1440
2022-02-22,section_8,1.402631650304919e-05,1.4477666938512576e-05,3.1463873611111115,1440
2022-02-23,section_1,2.1270168864108885e-05,2.215344486140261e-05,3.146228819444444,1440
2022-02-23,section_2,1.1788340463264389e-05,1.265256049248054e-05,3.146228819444444,1440
2022-02-23,section_3,6.39925059457446e-07,7.478445717868188e-07,3.146228819444444,1440
2022-02-23,section_4,5.531068019461797e-07,6.250983057807338e-07,3.146228819444444,1440
2022-02-23,section_5,5.476556021382708e-07,6.056139686113166e-07,3.146228819444444,1440
2022-02-23,section_6,6.250815583306625e-06,6.590965379185352e-06,3.146228819444444,1440
2022-02-23,section_7,1.0025517329151803e-05,1.0631936630144782e-05,3.146228819444444,1440
2022-02-23,section_8,1.5027179124796054e-05,1.5565798337408186e-05,3.146228819444444,1440
2022-02-24,section_1,2.2786573044377804e-05,2.3310493422927536e-05,3.1459477777777782,1440
2022-02-24,section_2,1.31609805275951e-05,1.360370696890596e-05,3.1459477777777782,1440
2022-02-24,section_3,8.113141200853335e-07,8.603654824070005e-07,3.1459477777777782,1440
2022-02-24,section_4,6.748771640593682e-07,7.145375650333629e-07,3.1459477777777782,1440
2022-02-24,section_5,6.659970579153301e-07,7.04380672170915e-07,3.1459477777777782,1440
2022-02-24,section_6,7.008013254135407e-06,7.371777340033705e-06,3.1459477777777782,1440
2022-02-24,section_7,1.1122945162029584e-05,1.1672446133455095e-05,3.1459477777777782,1440
2022-02-24,section_8,1.5732012833174628e-05,1.5989234163598348e-05,3.1459477777777782,1440
2022-02-25,section_1,2.331532728804505e-05,2.363000328494313e-05,3.145980555555555,1440
2022-02-25,section_2,1.365574076096683e-05,1.3868811679033788e-05,3.145980555555555,1440
2022-02-25,section_3,8.886644941245322e-07,9.141728976790732e-07,3.145980555555555,1440
2022-02-25,section_4,7.290250026158338e-07,7.416197315273818e-07,3.145980555555555,1440
2022-02-25,section_5,7.331696702537631e-07,7.556734964145173e-07,3.145980555555555,1440
2022-02-25,section_6,7.730496597630343e-06,7.921703311277627e-06,3.145980555555555,1440
2022-02-25,section_7,1.2112937833409605e-05,1.2514214576002904e-05,3.145980555555555,1440
2022-02-25,section_8,1.6164779287101195e-05,1.6547364377949914e-05,3.145980555555555,1440
2022-02-26,section_1,2.33123765159822e-05,2.3647389344327184e-05,3.146037986111111,1440
2022-02-26,section_2,1.3697545611668872e-05,1.392590037831611e-05,3.146037986111111,1440
2022-02-26,section_3,9.348016269702098e-07,9.495045718552628e-07,3.146037986111111,1440
2022-02-26,section_4,7.301110321300074e-07,7.437838638448759e-07,3.146037986111111,1440
2022-02-26,section_5,7.569260997019651e-07,7.663993154071275e-07,3.146037986111111,1440
2022-02-26,section_6,8.067370619894904e-06,8.17376856589732e-06,3.146037986111111,1440
2022-02-26,section_7,1.2846304952760212e-05,1.3107565641343577e-05,3.146037986111111,1440
2022-02-26,section_8,1.6711651478330785e-05,1.7038661151703926e-05,3.146037986111111,1440
2022-02-27,section_1,2.33753250866321e-05,2.3702511592456296e-05,3.1459409027777774,1440
2022-02-27,section_2,1.3720065716426174e-05,1.3933339277061962e-05,3.1459409027777774,1440
2022-02-27,section_3,9.650909933665655e-07,9.795080408975206e-07,3.1459409027777774,1440
2022-02-27,section_4,7.181055615254137e-07,7.280387282793497e-07,3.1459409027777774,1440
2022-02-27,section_5,7.62790836158143e-07,7.692809867079986e-07,3.1459409027777774,1440
2022-02-27,section_6,8.143389696829495e-06,8.221558952157769e-06,3.1459409027777774,1440
2022-02-27,section_7,1.29269815833856e-05,1.3107565641343577e-05,3.1459409027777774,1440
2022-02-27,section_8,1.6840385093501576e-05,1.7090878896009032e-05,3.1459409027777774,1440
2022-02-28,section_1,1.6801470495167746e-05,2.3502284767057523e-05,2.677414861111111,1440
2022-02-28,section_2,8.977108443611562e-06,1.3862337650833627e-05,2.677414861111111,1440
2022-02-28,section_3,5.658175306442557e-07,9.77375964504175e-07,2.677414861111111,1440
2022-02-28,section_4,4.256106353009396e-07,7.109535875553586e-07,2.677414861111111,1440
2022-02-28,section_5,4.535263420134805e-07,7.59652260658668e-07,2.677414861111111,1440
2022-02-28,section_6,3.86365140634557e-06,8.142001135246132e-06,2.677414861111111,1440
2022-02-28,section_7,8.181881686276199e-06,1.2995054931069073e-05,2.677414861111111,1440
2022-02-28,section_8,1.1799438931075304e-05,1.693451312937513e-05,2.677414861111111,1440
2022-03-01,section_1,1.5417565725348906e-05,2.0619826242075816e-05,2.6693535416666667,1440
2022-03-01,section_2,7.756597987999111e-06,1.1155291433636144e-05,2.6693535416666667,1440
2022-03-01,section_3,3.594600583732718e-07,5.408896747355271e-07,2.6693535416666667,1440
2022-03-01,section_4,3.433259951492916e-07,5.243462283449266e-07,2.6693535416666667,1440
2022-03-01,section_5,3.610480085758766e-07,5.452695249167311e-07,2.6693535416666667,1440
2022-03-01,section_6,2.087505854399169e-06,2.594505470641577e-06,2.6693535416666667,1440
2022-03-01,section_7,6.969173396190015e-06,1.0270894028625255e-05,2.6693535416666667,1440
2022-03-01,section_8,1.104925771963118e-05,1.5344381889516254e-05,2.6693535416666667,1440
2022-03-02,section_1,8.925344705823268e-06,2.0773292521762488e-05,1.544033263888889,1440
2022-03-02,section_2,4.503145207173291e-06,1.1409788193913286e-05,1.544033263888889,1440
2022-03-02,section_3,2.353354071699828e-07,5.721635353528937e-07,1.544033263888889,1440
2022-03-02,section_4,2.1033789004697937e-07,5.626806305658634e-07,1.544033263888889,1440
2022-03-02,section_5,2.202323111300865e-07,5.748959740109923e-07,1.544033263888889,1440
2022-03-02,section_6,1.7709648432735551e-06,3.0829227970667786e-06,1.544033263888889,1440
2022-03-02,section_7,4.029835780413882e-06,1.0532727875639946e-05,1.544033263888889,1440
2022-03-02,section_8,6.135669216085687e-06,1.5442554237965295e-05,1.544033263888889,1440
2022-03-03,section_1,1.748054988957707e-07,2.635510379933997e-07,0.4043961111111111,1440
2022-03-03,section_2,0.0,0.0,0.4043961111111111,1440
2022-03-03,section_3,8.43296607011389e-13,2.407745054550994e-12,0.4043961111111111,1440
2022-03-03,section_4,0.0,0.0,0.4043961111111111,1440
2022-03-03,section_5,1.0216098935296327e-10,3.4339777339119377e-10,0.4043961111111111,1440
2022-03-03,section_6,7.931189877734004e-07,8.720929510193155e-07,0.4043961111111111,1440
2022-03-03,section_7,0.0,0.0,0.4043961111111111,1440
2022-03-03,section_8,2.2402198429905226e-12,1.581138830084106e-13,0.4043961111111111,1440
2022-03-04,section_1,8.204320071536711e-08,1.0354703815061868e-07,0.4139092361111111,1440
2022-03-04,section_2,0.0,0.0,0.4139092361111111,1440
2022-03-04,section_3,0.0,0.0,0.4139092361111111,1440
2022-03-04,section_4,0.0,0.0,0.4139092361111111,1440
2022-03-04,section_5,0.0,0.0,0.4139092361111111,1440
2022-03-04,section_6,5.314993944581124e-07,7.719506344831305e-07,0.4139092361111111,1440
2022-03-04,section_7,0.0,0.0,0.4139092361111111,1440
2022-03-04,section_8,0.0,0.0,0.4139092361111111,1440
2022-03-05,section_1,5.2701613163340176e-08,6.412790421080957e-08,0.4186788194444444,1440
2022-03-05,section_2,0.0,0.0,0.4186788194444444,1440
2022-03-05,section_3,0.0,0.0,0.4186788194444444,1440
2022-03-05,section_4,0.0,0.0,0.4186788194444444,1440
2022-03-05,section_5,0.0,0.0,0.4186788194444444,1440
2022-03-05,section_6,3.1935910999750424e-07,3.25591210761768e-07,0.4186788194444444,1440
2022-03-05,section_7,0.0,0.0,0.4186788194444444,1440
2022-03-05,section_8,0.0,0.0,0.4186788194444444,1440
2022-03-06,section_1,3.31134046116285e-08,3.733882183136009e-08,0.4215131944444444,1440
2022-03-06,section_2,0.0,0.0,0.4215131944444444,1440
2022-03-06,section_3,0.0,0.0,0.4215131944444444,1440
2022-03-06,section_4,0.0,0.0,0.4215131944444444,1440
2022-03-06,section_5,0.0,0.0,0.4215131944444444,1440
2022-03-06,section_6,3.1812809280303336e-07,3.1873687387329186e-07,0.4215131944444444,1440
2022-03-06,section_7,0.0,0.0,0.4215131944444444,1440
2022-03-06,section_8,0.0,0.0,0.4215131944444444,1440
2022-03-07,section_1,2.4097449970477684e-08,2.8275929110860683e-08,0.4236704166666666,1440
2022-03-07,section_2,0.0,0.0,0.4236704166666666,1440
2022-03-07,section_3,0.0,0.0,0.4236704166666666,1440
2022-03-07,section_4,0.0,0.0,0.4236704166666666,1440
2022-03-07,section_5,0.0,0.0,0.4236704166666666,1440
2022-03-07,section_6,1.7256313585974288e-07,1.795457071609255e-07,0.4236704166666666,1440
2022-03-07,section_7,0.0,0.0,0.4236704166666666,1440
2022-03-07,section_8,0.0,0.0,0.4236704166666666,1440
2022-03-08,section_1,1.8181302547381545e-08,2.1879398763615893e-08,0.42541,1440
2022-03-08,section_2,0.0,0.0,0.42541,1440
2022-03-08,section_3,0.0,0.0,0.42541,1440
2022-03-08,section_4,0.0,0.0,0.42541,1440
2022-03-08,section_5,0.0,0.0,0.42541,1440
2022-03-08,section_6,1.211718613888618e-07,1.284218977818975e-07,0.42541,1440
2022-03-08,section_7,0.0,0.0,0.42541,1440
2022-03-08,section_8,0.0,0.0,0.42541,1440
2022-03-09,section_1,1.6092810654278053e-08,1.644825098039219e-08,0.4266168749999999,1440
2022-03-09,section_2,0.0,0.0,0.4266168749999999,1440
2022-03-09,section_3,0.0,0.0,0.4266168749999999,1440
2022-03-09,section_4,0.0,0.0,0.4266168749999999,1440
2022-03-09,section_5,0.0,0.0,0.4266168749999999,1440
2022-03-09,section_6,1.1548947091186925e-07,1.1566558565917085e-07,0.4266168749999999,1440
2022-03-09,section_7,0.0,0.0,0.4266168749999999,1440
2022-03-09,section_8,0.0,0.0,0.4266168749999999,1440
2022-03-10,section_1,1.584123926586189e-08,1.634404187662002e-08,0.4280593055555555,1440
2022-03-10,section_2,0.0,0.0,0.4280593055555555,1440
2022-03-10,section_3,0.0,0.0,0.4280593055555555,1440
2022-03-10,section_4,0.0,0.0,0.4280593055555555,1440
2022-03-10,section_5,0.0,0.0,0.4280593055555555,1440
2022-03-10,section_6,1.1506084067882573e-07,1.1566558565917085e-07,0.4280593055555555,1440
2022-03-10,section_7,0.0,0.0,0.4280593055555555,1440
2022-03-10,section_8,0.0,0.0,0.4280593055555555,1440
2022-03-11,section_1,1.5142364793967436e-08,1.5485864368275685e-08,0.4310453472222222,1440
2022-03-11,section_2,0.0,0.0,0.4310453472222222,1440
2022-03-11,section_3,3.301665208630357e-11,1.4611146357566352e-10,0.4310453472222222,1440
2022-03-11,section_4,0.0,0.0,0.4310453472222222,1440
2022-03-11,section_5,0.0,0.0,0.4310453472222222,1440
2022-03-11,section_6,1.1507879868170017e-07,1.1566558565917085e-07,0.4310453472222222,1440
2022-03-11,section_7,0.0,0.0,0.4310453472222222,1440
2022-03-11,section_8,0.0,0.0,0.4310453472222222,1440
2022-03-12,section_1,1.0342548872312824e-08,1.4775693891570787e-08,0.4337441666666667,1440
2022-03-12,section_2,0.0,0.0,0.4337441666666667,1440
2022-03-12,section_3,9.918785025217406e-10,1.36806967366316e-09,0.4337441666666667,1440
2022-03-12,section_4,0.0,0.0,0.4337441666666667,1440
2022-03-12,section_5,0.0,0.0,0.4337441666666667,1440
2022-03-12,section_6,1.1482473741248069e-07,1.1566558565917085e-07,0.4337441666666667,1440
2022-03-12,section_7,0.0,0.0,0.4337441666666667,1440
2022-03-12,section_8,0.0,0.0,0.4337441666666667,1440
2022-03-13,section_1,1.0036593806228864e-08,1.0435321858130968e-08,0.4341429861111111,1440
2022-03-13,section_2,0.0,0.0,0.4341429861111111,1440
2022-03-13,section_3,3.290621537402105e-09,5.635943562765439e-09,0.4341429861111111,1440
2022-03-13,section_4,0.0,0.0,0.4341429861111111,1440
2022-03-13,section_5,0.0,0.0,0.4341429861111111,1440
2022-03-13,section_6,1.1483502973813346e-07,1.1566558565917085e-07,0.4341429861111111,1440
2022-03-13,section_7,0.0,0.0,0.4341429861111111,1440
2022-03-13,section_8,0.0,0.0,0.4341429861111111,1440
2022-03-14,section_1,9.936377866217416e-09,1.0731203033453922e-08,0.4342193750000001,1440
2022-03-14,section_2,0.0,0.0,0.4342193750000001,1440
2022-03-14,section_3,1.0477244846532854e-08,1.3855644721480462e-08,0.4342193750000001,1440
2022-03-14,section_4,0.0,0.0,0.4342193750000001,1440
2022-03-14,section_5,0.0,0.0,0.4342193750000001,1440
2022-03-14,section_6,1.1471787745481065e-07,1.1566558565917085e-07,0.4342193750000001,1440
2022-03-14,section_7,0.0,0.0,0.4342193750000001,1440
2022-03-14,section_8,0.0,0.0,0.4342193750000001,1440
2022-03-15,section_1,1.0189450075836904e-08,1.0505758142757856e-08,0.4342459722222222,1440
2022-03-15,section_2,0.0,0.0,0.4342459722222222,1440
2022-03-15,section_3,1.9705626333409093e-08,2.903743028297145e-08,0.4342459722222222,1440
2022-03-15,section_4,0.0,0.0,0.4342459722222222,1440
2022-03-15,section_5,0.0,0.0,0.4342459722222222,1440
2022-03-15,section_6,8.919672710823383e-08,1.1566558565917085e-07,0.4342459722222222,1440
2022-03-15,section_7,0.0,0.0,0.4342459722222222,1440
2022-03-15,section_8,0.0,0.0,0.4342459722222222,1440
2022-03-16,section_1,1.105704683962913e-05,2.24843297870313e-05,1.9954204166666665,1440
2022-03-16,section_2,5.90903518127316e-06,1.26293329708583e-05,1.9954204166666665,1440
2022-03-16,section_3,2.9974872027415204e-07,6.707315635879993e-07,1.9954204166666665,1440
2022-03-16,section_4,3.05789636056356e-07,6.618437743998699e-07,1.9954204166666665,1440
2022-03-16,section_5,2.811520792348516e-07,6.261041218228748e-07,1.9954204166666665,1440
2022-03-16,section_6,1.869860839812098e-06,3.994687411876461e-06,1.9954204166666665,1440
2022-03-16,section_7,5.28228633698997e-06,1.1638279938937104e-05,1.9954204166666665,1440
2022-03-16,section_8,8.515663219816984e-06,1.7064758039980692e-05,1.9954204166666665,1440
2022-03-17,section_1,2.377990503591383e-05,2.4553733722886014e-05,3.1461909722222225,1440
2022-03-17,section_2,1.37251044676855e-05,1.4421264690685438e-05,3.1461909722222225,1440
2022-03-17,section_3,8.038588689546335e-07,8.60284722543057e-07,3.1461909722222225,1440
2022-03-17,section_4,7.482094211532186e-07,7.843934735636176e-07,3.1461909722222225,1440
2022-03-17,section_5,7.283958650815303e-07,7.774800464742666e-07,3.1461909722222225,1440
2022-03-17,section_6,5.067636086684517e-06,5.5040337287782e-06,3.1461909722222225,1440
2022-03-17,section_7,1.2886507385007036e-05,1.344859649535004e-05,3.1461909722222225,1440
2022-03-17,section_8,1.7407686332228383e-05,1.7912553354994215e-05,3.1461909722222225,1440
2022-03-18,section_1,2.462980511446523e-05,2.503184346950867e-05,3.145980763888889,1440
2022-03-18,section_2,1.4641553589409405e-05,1.4946802888205158e-05,3.145980763888889,1440
2022-03-18,section_3,9.05563673346772e-07,9.332049744129178e-07,3.145980763888889,1440
2022-03-18,section_4,8.126609569580155e-07,8.327456275424999e-07,3.145980763888889,1440
2022-03-18,section_5,8.022289380130337e-07,8.200025809748301e-07,3.145980763888889,1440
2022-03-18,section_6,5.639487982429974e-06,5.694118300587315e-06,3.145980763888889,1440
2022-03-18,section_7,1.375718005017686e-05,1.4028703556186594e-05,3.145980763888889,1440
2022-03-18,section_8,1.7804436217132505e-05,1.8182560448499383e-05,3.145980763888889,1440
2022-03-19,section_1,2.4844528731423608e-05,2.521285712996671e-05,3.146015,1440
2022-03-19,section_2,1.4912804814862038e-05,1.5179043533494968e-05,3.146015,1440
2022-03-19,section_3,9.49194042439588e-07,9.670320166634548e-07,3.146015,1440
2022-03-19,section_4,8.378584004588881e-07,8.534485143149335e-07,3.146015,1440
2022-03-19,section_5,8.254182397906431e-07,8.365011482038048e-07,3.146015,1440
2022-03-19,section_6,5.79217573361219e-06,5.810032331514833e-06,3.146015,1440
2022-03-19,section_7,1.4164302491713517e-05,1.4324284511564589e-05,3.146015,1440
2022-03-19,section_8,1.8104469672498903e-05,1.845499492305415e-05,3.146015,1440
2022-03-20,section_1,2.477336056510936e-05,2.511116314946916e-05,3.1459887500000003,1440
2022-03-20,section_2,1.4882477807291468e-05,1.5151953212305704e-05,3.1459887500000003,1440
2022-03-20,section_3,9.621209399271395e-07,9.71390465593029e-07,3.1459887500000003,1440
2022-03-20,section_4,8.466496823727207e-07,8.590286068146333e-07,3.1459887500000003,1440
2022-03-20,section_5,8.254954460811582e-07,8.341810465954528e-07,3.1459887500000003,1440
2022-03-20,section_6,5.990200813516999e-06,6.112650693447906e-06,3.1459887500000003,1440
2022-03-20,section_7,1.4341594916306151e-05,1.452339616164551e-05,3.1459887500000003,1440
2022-03-20,section_8,1.820430913309521e-05,1.8564649999999995e-05,3.1459887500000003,1440
2022-03-21,section_1,2.4587031666464973e-05,2.496544647631591e-05,3.146044513888889,1440
2022-03-21,section_2,1.4730626712031188e-05,1.4992499675936505e-05,3.146044513888889,1440
2022-03-21,section_3,9.529736068693324e-07,9.639923147489775e-07,3.146044513888889,1440
2022-03-21,section_4,8.409326903795525e-07,8.518831045609488e-07,3.146044513888889,1440
